country,iso3,hs8,year,tariff_max,tariff_scaled,effective_mdate
"CHINA","CHN",29146990,2019,0.250,0.188,2018m9
"CHINA","CHN",29147900,2018,0.050,0.017,2018m9
"CHINA","CHN",29147900,2019,0.050,0.050,2018m9
"CHINA","CHN",29151100,2018,0.100,0.033,2018m9
"CHINA","CHN",29151100,2019,0.200,0.158,2018m9
"CHINA","CHN",29151200,2018,0.100,0.033,2018m9
"CHINA","CHN",29151200,2019,0.250,0.188,2018m9
"CHINA","CHN",29152100,2018,0.100,0.033,2018m9
"CHINA","CHN",29152100,2019,0.250,0.188,2018m9
"CHINA","CHN",29152400,2018,0.100,0.033,2018m9
"CHINA","CHN",29152400,2019,0.200,0.158,2018m9
"CHINA","CHN",29152920,2018,0.050,0.017,2018m9
"CHINA","CHN",29152920,2019,0.100,0.079,2018m9
"CHINA","CHN",29152990,2018,0.050,0.017,2018m9
"CHINA","CHN",29152990,2019,0.100,0.079,2018m9
"CHINA","CHN",29153100,2018,0.100,0.033,2018m9
"CHINA","CHN",29153100,2019,0.200,0.158,2018m9
"CHINA","CHN",29153300,2018,0.050,0.017,2018m9
"CHINA","CHN",29153300,2019,0.100,0.079,2018m9
"CHINA","CHN",29153910,2018,0.050,0.017,2018m9
"CHINA","CHN",29153910,2019,0.050,0.050,2018m9
"CHINA","CHN",29153995,2018,0.050,0.017,2018m9
"CHINA","CHN",29153995,2019,0.050,0.050,2018m9
"CHINA","CHN",29154000,2018,0.100,0.033,2018m9
"CHINA","CHN",29154000,2019,0.250,0.188,2018m9
"CHINA","CHN",29155010,2018,0.100,0.033,2018m9
"CHINA","CHN",29155010,2019,0.150,0.129,2018m9
"CHINA","CHN",29155030,2018,0.150,0.050,2018m9
"CHINA","CHN",29155030,2019,0.150,0.150,2018m9
"CHINA","CHN",29156000,2018,0.050,0.017,2018m9
"CHINA","CHN",29156000,2019,0.050,0.050,2018m9
"CHINA","CHN",29157001,2018,0.100,0.033,2018m9
"CHINA","CHN",29157001,2019,0.225,0.173,2018m9
"CHINA","CHN",29159000,2018,0.100,0.033,2018m9
"CHINA","CHN",29159000,2019,0.200,0.158,2018m9
"CHINA","CHN",29161100,2018,0.100,0.033,2018m9
"CHINA","CHN",29161100,2019,0.250,0.188,2018m9
"CHINA","CHN",29161250,2018,0.100,0.033,2018m9
"CHINA","CHN",29161250,2019,0.150,0.129,2018m9
"CHINA","CHN",29161260,2018,0.100,0.033,2018m9
"CHINA","CHN",29161260,2019,0.150,0.129,2018m9
"CHINA","CHN",29161300,2018,0.100,0.033,2018m9
"CHINA","CHN",29161300,2019,0.250,0.188,2018m9
"CHINA","CHN",29161410,2018,0.250,0.083,2018m9
"CHINA","CHN",29161410,2019,0.250,0.250,2018m9
"CHINA","CHN",29161420,2018,0.100,0.033,2018m9
"CHINA","CHN",29161420,2019,0.250,0.188,2018m9
"CHINA","CHN",29161510,2018,0.050,0.017,2018m9
"CHINA","CHN",29161510,2019,0.100,0.079,2018m9
"CHINA","CHN",29161551,2018,0.050,0.017,2018m9
"CHINA","CHN",29161551,2019,0.100,0.079,2018m9
"CHINA","CHN",29161910,2018,0.050,0.017,2018m9
"CHINA","CHN",29161910,2019,0.100,0.079,2018m9
"CHINA","CHN",29161920,2018,0.050,0.017,2018m9
"CHINA","CHN",29161920,2019,0.050,0.050,2018m9
"CHINA","CHN",29161960,2018,0.050,0.017,2018m9
"CHINA","CHN",29161960,2019,0.100,0.079,2018m9
"CHINA","CHN",29162010,2018,0.100,0.033,2018m9
"CHINA","CHN",29162010,2019,0.100,0.100,2018m9
"CHINA","CHN",29162050,2018,0.100,0.033,2018m9
"CHINA","CHN",29162050,2019,0.250,0.188,2018m9
"CHINA","CHN",29163100,2018,0.100,0.033,2018m9
"CHINA","CHN",29163100,2019,0.200,0.158,2018m9
"CHINA","CHN",29163210,2018,0.100,0.033,2018m9
"CHINA","CHN",29163210,2019,0.250,0.188,2018m9
"CHINA","CHN",29163220,2018,0.100,0.033,2018m9
"CHINA","CHN",29163220,2019,0.250,0.188,2018m9
"CHINA","CHN",29163415,2018,0.100,0.033,2018m9
"CHINA","CHN",29163415,2019,0.200,0.158,2018m9
"CHINA","CHN",29163950,2018,0.050,0.017,2018m9
"CHINA","CHN",29163950,2019,0.075,0.065,2018m9
"CHINA","CHN",29163977,2018,0.075,0.025,2018m9
"CHINA","CHN",29163977,2019,0.075,0.075,2018m9
"CHINA","CHN",29163990,2018,0.050,0.017,2018m9
"CHINA","CHN",29163990,2019,0.075,0.065,2018m9
"CHINA","CHN",29171100,2018,0.100,0.033,2018m9
"CHINA","CHN",29171100,2019,0.125,0.115,2018m9
"CHINA","CHN",29171210,2018,0.100,0.033,2018m9
"CHINA","CHN",29171210,2019,0.100,0.100,2018m9
"CHINA","CHN",29171220,2018,0.100,0.033,2018m9
"CHINA","CHN",29171220,2019,0.250,0.188,2018m9
"CHINA","CHN",29171250,2018,0.100,0.033,2018m9
"CHINA","CHN",29171250,2019,0.250,0.188,2018m9
"CHINA","CHN",29171300,2018,0.100,0.033,2018m9
"CHINA","CHN",29171300,2019,0.150,0.129,2018m9
"CHINA","CHN",29171400,2018,0.250,0.083,2018m9
"CHINA","CHN",29171400,2019,0.250,0.250,2018m9
"CHINA","CHN",29171910,2018,0.050,0.017,2018m9
"CHINA","CHN",29171910,2019,0.100,0.079,2018m9
"CHINA","CHN",29171916,2018,0.100,0.033,2018m9
"CHINA","CHN",29171916,2019,0.100,0.100,2018m9
"CHINA","CHN",29171923,2018,0.050,0.017,2018m9
"CHINA","CHN",29171923,2019,0.100,0.079,2018m9
"CHINA","CHN",29171945,2018,0.050,0.017,2018m9
"CHINA","CHN",29171945,2019,0.100,0.079,2018m9
"CHINA","CHN",29171970,2018,0.050,0.017,2018m9
"CHINA","CHN",29171970,2019,0.100,0.079,2018m9
"CHINA","CHN",29172000,2018,0.100,0.033,2018m9
"CHINA","CHN",29172000,2019,0.225,0.173,2018m9
"CHINA","CHN",29173200,2018,0.250,0.083,2018m9
"CHINA","CHN",29173200,2019,0.250,0.250,2018m9
"CHINA","CHN",29173300,2018,0.050,0.017,2018m9
"CHINA","CHN",29173300,2019,0.100,0.079,2018m9
"CHINA","CHN",29173401,2018,0.100,0.033,2018m9
"CHINA","CHN",29173401,2019,0.150,0.129,2018m9
"CHINA","CHN",29173915,2018,0.100,0.033,2018m9
"CHINA","CHN",29173915,2019,0.225,0.173,2018m9
"CHINA","CHN",29173920,2018,0.100,0.033,2018m9
"CHINA","CHN",29173920,2019,0.225,0.173,2018m9
"CHINA","CHN",29173940,2018,0.100,0.033,2018m9
"CHINA","CHN",29173940,2019,0.225,0.173,2018m9
"CHINA","CHN",29181100,2018,0.100,0.033,2018m9
"CHINA","CHN",29181100,2019,0.200,0.158,2018m9
"CHINA","CHN",29181200,2018,0.100,0.033,2018m9
"CHINA","CHN",29181200,2019,0.100,0.100,2018m9
"CHINA","CHN",29181300,2018,0.100,0.033,2018m9
"CHINA","CHN",29181300,2019,0.250,0.188,2018m9
"CHINA","CHN",29181400,2018,0.100,0.033,2018m9
"CHINA","CHN",29181400,2019,0.200,0.158,2018m9
"CHINA","CHN",29181500,2018,0.050,0.017,2018m9
"CHINA","CHN",29181500,2019,0.100,0.079,2018m9
"CHINA","CHN",29181600,2018,0.050,0.017,2018m9
"CHINA","CHN",29181600,2019,0.100,0.079,2018m9
"CHINA","CHN",29181913,2018,0.050,0.017,2018m9
"CHINA","CHN",29181913,2019,0.050,0.050,2018m9
"CHINA","CHN",29181950,2018,0.050,0.017,2018m9
"CHINA","CHN",29181950,2019,0.100,0.079,2018m9
"CHINA","CHN",29182110,2018,0.100,0.033,2018m9
"CHINA","CHN",29182110,2019,0.150,0.129,2018m9
"CHINA","CHN",29182300,2018,0.050,0.017,2018m9
"CHINA","CHN",29182300,2019,0.050,0.050,2018m9
"CHINA","CHN",29182900,2018,0.100,0.033,2018m9
"CHINA","CHN",29182900,2019,0.250,0.188,2018m9
"CHINA","CHN",29183000,2018,0.050,0.017,2018m9
"CHINA","CHN",29183000,2019,0.100,0.079,2018m9
"CHINA","CHN",29189920,2018,0.050,0.017,2018m9
"CHINA","CHN",29189920,2019,0.100,0.079,2018m9
"CHINA","CHN",29199015,2018,0.100,0.033,2018m9
"CHINA","CHN",29199015,2019,0.200,0.158,2018m9
"CHINA","CHN",29199030,2018,0.100,0.033,2018m9
"CHINA","CHN",29199030,2019,0.200,0.158,2018m9
"CHINA","CHN",29199050,2018,0.100,0.033,2018m9
"CHINA","CHN",29199050,2019,0.200,0.158,2018m9
"CHINA","CHN",29201900,2018,0.100,0.033,2018m9
"CHINA","CHN",29201900,2019,0.200,0.158,2018m9
"CHINA","CHN",29202300,2018,0.050,0.017,2018m9
"CHINA","CHN",29202300,2019,0.050,0.050,2018m9
"CHINA","CHN",29202900,2018,0.050,0.017,2018m9
"CHINA","CHN",29202900,2019,0.075,0.065,2018m9
"CHINA","CHN",29209000,2018,0.050,0.017,2018m9
"CHINA","CHN",29209000,2019,0.100,0.079,2018m9
"CHINA","CHN",29211100,2018,0.100,0.033,2018m9
"CHINA","CHN",29211100,2019,0.200,0.158,2018m9
"CHINA","CHN",29211201,2018,0.050,0.017,2018m9
"CHINA","CHN",29211201,2019,0.050,0.050,2018m9
"CHINA","CHN",29211911,2018,0.050,0.017,2018m9
"CHINA","CHN",29211911,2019,0.100,0.079,2018m9
"CHINA","CHN",29211931,2018,0.050,0.017,2018m9
"CHINA","CHN",29211931,2019,0.050,0.050,2018m9
"CHINA","CHN",29211961,2018,0.050,0.017,2018m9
"CHINA","CHN",29211961,2019,0.100,0.079,2018m9
"CHINA","CHN",29212100,2018,0.050,0.017,2018m9
"CHINA","CHN",29212100,2019,0.075,0.065,2018m9
"CHINA","CHN",29212200,2018,0.050,0.017,2018m9
"CHINA","CHN",29212200,2019,0.050,0.050,2018m9
"CHINA","CHN",29212900,2018,0.050,0.017,2018m9
"CHINA","CHN",29212900,2019,0.100,0.079,2018m9
"CHINA","CHN",29213000,2018,0.100,0.033,2018m9
"CHINA","CHN",29213000,2019,0.200,0.158,2018m9
"CHINA","CHN",29214200,2018,0.100,0.033,2018m9
"CHINA","CHN",29214200,2019,0.250,0.188,2018m9
"CHINA","CHN",29214300,2018,0.100,0.033,2018m9
"CHINA","CHN",29214300,2019,0.200,0.158,2018m9
"CHINA","CHN",29214400,2018,0.100,0.033,2018m9
"CHINA","CHN",29214400,2019,0.250,0.188,2018m9
"CHINA","CHN",29214500,2018,0.100,0.033,2018m9
"CHINA","CHN",29214500,2019,0.100,0.100,2018m9
"CHINA","CHN",29214600,2018,0.050,0.017,2018m9
"CHINA","CHN",29214600,2019,0.050,0.050,2018m9
"CHINA","CHN",29214900,2018,0.100,0.033,2018m9
"CHINA","CHN",29214900,2019,0.125,0.115,2018m9
"CHINA","CHN",29215100,2018,0.100,0.033,2018m9
"CHINA","CHN",29215100,2019,0.150,0.129,2018m9
"CHINA","CHN",29215900,2018,0.100,0.033,2018m9
"CHINA","CHN",29215900,2019,0.250,0.188,2018m9
"CHINA","CHN",29221100,2018,0.050,0.017,2018m9
"CHINA","CHN",29221100,2019,0.050,0.050,2018m9
"CHINA","CHN",29221200,2018,0.050,0.017,2018m9
"CHINA","CHN",29221200,2019,0.100,0.079,2018m9
"CHINA","CHN",29221500,2018,0.050,0.017,2018m9
"CHINA","CHN",29221500,2019,0.050,0.050,2018m9
"CHINA","CHN",29221700,2018,0.050,0.017,2018m9
"CHINA","CHN",29221700,2019,0.050,0.050,2018m9
"CHINA","CHN",29221909,2018,0.100,0.033,2018m9
"CHINA","CHN",29221909,2019,0.117,0.110,2018m9
"CHINA","CHN",29221990,2018,0.100,0.033,2018m9
"CHINA","CHN",29221990,2019,0.117,0.110,2018m9
"CHINA","CHN",29221996,2018,0.100,0.033,2018m9
"CHINA","CHN",29221996,2019,0.117,0.110,2018m9
"CHINA","CHN",29222100,2018,0.050,0.017,2018m9
"CHINA","CHN",29222100,2019,0.100,0.079,2018m9
"CHINA","CHN",29222990,2018,0.100,0.033,2018m9
"CHINA","CHN",29222990,2019,0.250,0.188,2018m9
"CHINA","CHN",29223900,2018,0.100,0.033,2018m9
"CHINA","CHN",29223900,2019,0.250,0.188,2018m9
"CHINA","CHN",29224100,2018,0.100,0.033,2018m9
"CHINA","CHN",29224100,2019,0.150,0.129,2018m9
"CHINA","CHN",29224200,2018,0.100,0.033,2018m9
"CHINA","CHN",29224200,2019,0.225,0.173,2018m9
"CHINA","CHN",29224910,2018,0.100,0.033,2018m9
"CHINA","CHN",29224910,2019,0.133,0.119,2018m9
"CHINA","CHN",29224920,2018,0.100,0.033,2018m9
"CHINA","CHN",29224920,2019,0.133,0.119,2018m9
"CHINA","CHN",29224938,2018,0.100,0.033,2018m9
"CHINA","CHN",29224938,2019,0.133,0.119,2018m9
"CHINA","CHN",29224980,2018,0.100,0.033,2018m9
"CHINA","CHN",29224980,2019,0.133,0.119,2018m9
"CHINA","CHN",29225045,2018,0.100,0.033,2018m9
"CHINA","CHN",29225045,2019,0.250,0.188,2018m9
"CHINA","CHN",29225050,2018,0.100,0.033,2018m9
"CHINA","CHN",29225050,2019,0.250,0.188,2018m9
"CHINA","CHN",29231000,2018,0.050,0.017,2018m9
"CHINA","CHN",29231000,2019,0.100,0.079,2018m9
"CHINA","CHN",29232010,2018,0.050,0.017,2018m9
"CHINA","CHN",29232010,2019,0.100,0.079,2018m9
"CHINA","CHN",29232020,2018,0.050,0.017,2018m9
"CHINA","CHN",29232020,2019,0.100,0.079,2018m9
"CHINA","CHN",29239001,2018,0.050,0.017,2018m9
"CHINA","CHN",29239001,2019,0.100,0.079,2018m9
"CHINA","CHN",29241900,2018,0.100,0.033,2018m9
"CHINA","CHN",29241900,2019,0.125,0.115,2018m9
"CHINA","CHN",29242100,2018,0.100,0.033,2018m9
"CHINA","CHN",29242100,2019,0.250,0.188,2018m9
"CHINA","CHN",29242960,2018,0.100,0.033,2018m9
"CHINA","CHN",29242960,2019,0.225,0.173,2018m9
"CHINA","CHN",29242995,2018,0.100,0.033,2018m9
"CHINA","CHN",29242995,2019,0.225,0.173,2018m9
"CHINA","CHN",29251901,2018,0.050,0.017,2018m9
"CHINA","CHN",29251901,2019,0.050,0.050,2018m9
"CHINA","CHN",29252945,2018,0.100,0.033,2018m9
"CHINA","CHN",29252945,2019,0.250,0.188,2018m9
"CHINA","CHN",29252970,2018,0.100,0.033,2018m9
"CHINA","CHN",29252970,2019,0.250,0.188,2018m9
"CHINA","CHN",29252990,2018,0.100,0.033,2018m9
"CHINA","CHN",29252990,2019,0.250,0.188,2018m9
"CHINA","CHN",29261000,2018,0.250,0.104,2018m8
"CHINA","CHN",29261000,2019,0.250,0.250,2018m8
"CHINA","CHN",29262000,2018,0.050,0.017,2018m9
"CHINA","CHN",29262000,2019,0.100,0.079,2018m9
"CHINA","CHN",29269000,2018,0.050,0.017,2018m9
"CHINA","CHN",29269000,2019,0.050,0.050,2018m9
"CHINA","CHN",29270000,2018,0.100,0.033,2018m9
"CHINA","CHN",29270000,2019,0.250,0.188,2018m9
"CHINA","CHN",29280010,2018,0.200,0.067,2018m9
"CHINA","CHN",29280010,2019,0.200,0.200,2018m9
"CHINA","CHN",29280015,2018,0.200,0.067,2018m9
"CHINA","CHN",29280015,2019,0.200,0.200,2018m9
"CHINA","CHN",29280025,2018,0.100,0.033,2018m9
"CHINA","CHN",29280025,2019,0.200,0.158,2018m9
"CHINA","CHN",29280050,2018,0.100,0.033,2018m9
"CHINA","CHN",29280050,2019,0.200,0.158,2018m9
"CHINA","CHN",29291080,2018,0.100,0.033,2018m9
"CHINA","CHN",29291080,2019,0.175,0.144,2018m9
"CHINA","CHN",29299050,2018,0.200,0.067,2018m9
"CHINA","CHN",29299050,2019,0.200,0.200,2018m9
"CHINA","CHN",29299090,2018,0.100,0.033,2018m9
"CHINA","CHN",29299090,2019,0.200,0.158,2018m9
"CHINA","CHN",29302055,2018,0.050,0.017,2018m9
"CHINA","CHN",29302055,2019,0.050,0.050,2018m9
"CHINA","CHN",29302060,2018,0.050,0.017,2018m9
"CHINA","CHN",29302060,2019,0.050,0.050,2018m9
"CHINA","CHN",29303060,2018,0.100,0.033,2018m9
"CHINA","CHN",29303060,2019,0.200,0.158,2018m9
"CHINA","CHN",29309010,2018,0.100,0.033,2018m9
"CHINA","CHN",29309010,2019,0.100,0.100,2018m9
"CHINA","CHN",29309020,2018,0.100,0.033,2018m9
"CHINA","CHN",29309020,2019,0.150,0.129,2018m9
"CHINA","CHN",29309043,2018,0.150,0.050,2018m9
"CHINA","CHN",29309043,2019,0.150,0.150,2018m9
"CHINA","CHN",29309049,2018,0.100,0.033,2018m9
"CHINA","CHN",29309049,2019,0.150,0.129,2018m9
"CHINA","CHN",29309091,2018,0.100,0.033,2018m9
"CHINA","CHN",29309091,2019,0.150,0.129,2018m9
"CHINA","CHN",29313900,2018,0.100,0.033,2018m9
"CHINA","CHN",29313900,2019,0.100,0.100,2018m9
"CHINA","CHN",29313990,2018,0.100,0.033,2018m9
"CHINA","CHN",29313990,2019,0.250,0.188,2018m9
"CHINA","CHN",29319012,2018,0.050,0.017,2018m9
"CHINA","CHN",29319012,2019,0.050,0.050,2018m9
"CHINA","CHN",29319026,2018,0.050,0.017,2018m9
"CHINA","CHN",29319026,2019,0.050,0.050,2018m9
"CHINA","CHN",29319090,2018,0.050,0.017,2018m9
"CHINA","CHN",29319090,2019,0.050,0.050,2018m9
"CHINA","CHN",29321100,2018,0.100,0.033,2018m9
"CHINA","CHN",29321100,2019,0.200,0.158,2018m9
"CHINA","CHN",29321300,2018,0.050,0.017,2018m9
"CHINA","CHN",29321300,2019,0.050,0.050,2018m9
"CHINA","CHN",29321400,2018,0.050,0.017,2018m9
"CHINA","CHN",29321400,2019,0.050,0.050,2018m9
"CHINA","CHN",29321900,2018,0.050,0.017,2018m9
"CHINA","CHN",29321900,2019,0.100,0.079,2018m9
"CHINA","CHN",29322005,2018,0.100,0.033,2018m9
"CHINA","CHN",29322005,2019,0.100,0.100,2018m9
"CHINA","CHN",29322020,2018,0.100,0.033,2018m9
"CHINA","CHN",29322020,2019,0.200,0.158,2018m9
"CHINA","CHN",29322060,2018,0.100,0.033,2018m9
"CHINA","CHN",29322060,2019,0.200,0.158,2018m9
"CHINA","CHN",29329904,2018,0.125,0.042,2018m9
"CHINA","CHN",29329904,2019,0.125,0.125,2018m9
"CHINA","CHN",29329920,2018,0.100,0.033,2018m9
"CHINA","CHN",29329920,2019,0.125,0.115,2018m9
"CHINA","CHN",29329955,2018,0.125,0.042,2018m9
"CHINA","CHN",29329955,2019,0.125,0.125,2018m9
"CHINA","CHN",29329965,2018,0.100,0.033,2018m9
"CHINA","CHN",29329965,2019,0.125,0.115,2018m9
"CHINA","CHN",29329990,2018,0.100,0.033,2018m9
"CHINA","CHN",29329990,2019,0.125,0.115,2018m9
"CHINA","CHN",29331100,2018,0.250,0.083,2018m9
"CHINA","CHN",29331100,2019,0.250,0.250,2018m9
"CHINA","CHN",29331943,2018,0.100,0.033,2018m9
"CHINA","CHN",29331943,2019,0.250,0.188,2018m9
"CHINA","CHN",29331990,2018,0.100,0.033,2018m9
"CHINA","CHN",29331990,2019,0.250,0.188,2018m9
"CHINA","CHN",29332100,2018,0.050,0.017,2018m9
"CHINA","CHN",29332100,2019,0.050,0.050,2018m9
"CHINA","CHN",29332900,2018,0.100,0.033,2018m9
"CHINA","CHN",29332900,2019,0.200,0.158,2018m9
"CHINA","CHN",29333100,2018,0.050,0.017,2018m9
"CHINA","CHN",29333100,2019,0.050,0.050,2018m9
"CHINA","CHN",29333210,2018,0.100,0.033,2018m9
"CHINA","CHN",29333210,2019,0.250,0.188,2018m9
"CHINA","CHN",29333250,2018,0.250,0.083,2018m9
"CHINA","CHN",29333250,2019,0.250,0.250,2018m9
"CHINA","CHN",29333990,2018,0.050,0.017,2018m9
"CHINA","CHN",29333990,2019,0.050,0.050,2018m9
"CHINA","CHN",29334922,2018,0.100,0.033,2018m9
"CHINA","CHN",29334922,2019,0.250,0.188,2018m9
"CHINA","CHN",29334930,2018,0.100,0.033,2018m9
"CHINA","CHN",29334930,2019,0.100,0.100,2018m9
"CHINA","CHN",29334970,2018,0.100,0.033,2018m9
"CHINA","CHN",29334970,2019,0.250,0.188,2018m9
"CHINA","CHN",29335200,2018,0.050,0.017,2018m9
"CHINA","CHN",29335200,2019,0.050,0.050,2018m9
"CHINA","CHN",29335300,2018,0.200,0.067,2018m9
"CHINA","CHN",29335300,2019,0.200,0.200,2018m9
"CHINA","CHN",29335959,2018,0.100,0.033,2018m9
"CHINA","CHN",29335959,2019,0.150,0.129,2018m9
"CHINA","CHN",29335995,2018,0.100,0.033,2018m9
"CHINA","CHN",29335995,2019,0.150,0.129,2018m9
"CHINA","CHN",29336100,2018,0.250,0.083,2018m9
"CHINA","CHN",29336100,2019,0.250,0.250,2018m9
"CHINA","CHN",29336900,2018,0.100,0.033,2018m9
"CHINA","CHN",29336900,2019,0.175,0.144,2018m9
"CHINA","CHN",29337900,2018,0.050,0.017,2018m9
"CHINA","CHN",29337900,2019,0.100,0.079,2018m9
"CHINA","CHN",29339100,2018,0.050,0.017,2018m9
"CHINA","CHN",29339100,2019,0.050,0.050,2018m9
"CHINA","CHN",29339905,2018,0.100,0.033,2018m9
"CHINA","CHN",29339905,2019,0.250,0.188,2018m9
"CHINA","CHN",29339911,2018,0.250,0.083,2018m9
"CHINA","CHN",29339911,2019,0.250,0.250,2018m9
"CHINA","CHN",29339912,2018,0.100,0.033,2018m9
"CHINA","CHN",29339912,2019,0.250,0.188,2018m9
"CHINA","CHN",29339923,2018,0.100,0.033,2018m9
"CHINA","CHN",29339923,2019,0.250,0.188,2018m9
"CHINA","CHN",29339924,2018,0.250,0.083,2018m9
"CHINA","CHN",29339924,2019,0.250,0.250,2018m9
"CHINA","CHN",29339926,2018,0.100,0.033,2018m9
"CHINA","CHN",29339926,2019,0.100,0.100,2018m9
"CHINA","CHN",29339946,2018,0.100,0.033,2018m9
"CHINA","CHN",29339946,2019,0.250,0.188,2018m9
"CHINA","CHN",29339951,2018,0.100,0.033,2018m9
"CHINA","CHN",29339951,2019,0.100,0.100,2018m9
"CHINA","CHN",29339953,2018,0.100,0.033,2018m9
"CHINA","CHN",29339953,2019,0.250,0.188,2018m9
"CHINA","CHN",29339955,2018,0.100,0.033,2018m9
"CHINA","CHN",29339955,2019,0.250,0.188,2018m9
"CHINA","CHN",29339965,2018,0.100,0.033,2018m9
"CHINA","CHN",29339965,2019,0.250,0.188,2018m9
"CHINA","CHN",29339970,2018,0.100,0.033,2018m9
"CHINA","CHN",29339970,2019,0.100,0.100,2018m9
"CHINA","CHN",29339975,2018,0.100,0.033,2018m9
"CHINA","CHN",29339975,2019,0.250,0.188,2018m9
"CHINA","CHN",29339983,2018,0.100,0.033,2018m9
"CHINA","CHN",29339983,2019,0.250,0.188,2018m9
"CHINA","CHN",29339995,2018,0.100,0.033,2018m9
"CHINA","CHN",29339995,2019,0.250,0.188,2018m9
"CHINA","CHN",29341000,2018,0.100,0.033,2018m9
"CHINA","CHN",29341000,2019,0.250,0.188,2018m9
"CHINA","CHN",29342000,2018,0.100,0.033,2018m9
"CHINA","CHN",29342000,2019,0.200,0.158,2018m9
"CHINA","CHN",29343010,2018,0.100,0.033,2018m9
"CHINA","CHN",29343010,2019,0.100,0.100,2018m9
"CHINA","CHN",29343050,2018,0.100,0.033,2018m9
"CHINA","CHN",29343050,2019,0.200,0.158,2018m9
"CHINA","CHN",29349100,2018,0.050,0.017,2018m9
"CHINA","CHN",29349100,2019,0.050,0.050,2018m9
"CHINA","CHN",29349900,2018,0.350,0.146,2018m8
"CHINA","CHN",29349900,2019,0.350,0.350,2018m8
"CHINA","CHN",29359040,2018,0.100,0.033,2018m9
"CHINA","CHN",29359040,2019,0.200,0.158,2018m9
"CHINA","CHN",29359095,2018,0.100,0.033,2018m9
"CHINA","CHN",29359095,2019,0.200,0.158,2018m9
"CHINA","CHN",29362100,2018,0.100,0.033,2018m9
"CHINA","CHN",29362100,2019,0.250,0.188,2018m9
"CHINA","CHN",29362200,2018,0.100,0.033,2018m9
"CHINA","CHN",29362200,2019,0.250,0.188,2018m9
"CHINA","CHN",29362300,2018,0.100,0.033,2018m9
"CHINA","CHN",29362300,2019,0.250,0.188,2018m9
"CHINA","CHN",29362400,2018,0.100,0.033,2018m9
"CHINA","CHN",29362400,2019,0.250,0.188,2018m9
"CHINA","CHN",29362500,2018,0.100,0.033,2018m9
"CHINA","CHN",29362500,2019,0.200,0.158,2018m9
"CHINA","CHN",29362600,2018,0.100,0.033,2018m9
"CHINA","CHN",29362600,2019,0.250,0.188,2018m9
"CHINA","CHN",29362700,2018,0.100,0.033,2018m9
"CHINA","CHN",29362700,2019,0.200,0.158,2018m9
"CHINA","CHN",29362800,2018,0.050,0.017,2018m9
"CHINA","CHN",29362800,2019,0.100,0.079,2018m9
"CHINA","CHN",29362910,2018,0.050,0.017,2018m9
"CHINA","CHN",29362910,2019,0.100,0.079,2018m9
"CHINA","CHN",29362915,2018,0.050,0.017,2018m9
"CHINA","CHN",29362915,2019,0.100,0.079,2018m9
"CHINA","CHN",29362990,2018,0.050,0.017,2018m9
"CHINA","CHN",29362990,2019,0.100,0.079,2018m9
"CHINA","CHN",29369001,2018,0.050,0.017,2018m9
"CHINA","CHN",29369001,2019,0.100,0.079,2018m9
"CHINA","CHN",29371200,2018,0.100,0.033,2018m9
"CHINA","CHN",29371200,2019,0.250,0.188,2018m9
"CHINA","CHN",29371900,2018,0.100,0.033,2018m9
"CHINA","CHN",29371900,2019,0.250,0.188,2018m9
"CHINA","CHN",29372200,2018,0.100,0.033,2018m9
"CHINA","CHN",29372200,2019,0.250,0.188,2018m9
"CHINA","CHN",29372300,2018,0.100,0.033,2018m9
"CHINA","CHN",29372300,2019,0.250,0.188,2018m9
"CHINA","CHN",29372900,2018,0.100,0.033,2018m9
"CHINA","CHN",29372900,2019,0.250,0.188,2018m9
"CHINA","CHN",29375000,2018,0.100,0.033,2018m9
"CHINA","CHN",29375000,2019,0.250,0.188,2018m9
"CHINA","CHN",29379005,2018,0.050,0.017,2018m9
"CHINA","CHN",29379005,2019,0.050,0.050,2018m9
"CHINA","CHN",29379015,2018,0.050,0.017,2018m9
"CHINA","CHN",29379015,2019,0.050,0.050,2018m9
"CHINA","CHN",29379030,2018,0.050,0.017,2018m9
"CHINA","CHN",29379030,2019,0.050,0.050,2018m9
"CHINA","CHN",29379090,2018,0.050,0.017,2018m9
"CHINA","CHN",29379090,2019,0.050,0.050,2018m9
"CHINA","CHN",29389000,2018,0.100,0.033,2018m9
"CHINA","CHN",29389000,2019,0.250,0.188,2018m9
"CHINA","CHN",29391100,2018,0.100,0.033,2018m9
"CHINA","CHN",29391100,2019,0.200,0.158,2018m9
"CHINA","CHN",29391900,2018,0.100,0.033,2018m9
"CHINA","CHN",29391900,2019,0.250,0.188,2018m9
"CHINA","CHN",29393000,2018,0.050,0.017,2018m9
"CHINA","CHN",29393000,2019,0.050,0.050,2018m9
"CHINA","CHN",29398000,2018,0.100,0.033,2018m9
"CHINA","CHN",29398000,2019,0.250,0.188,2018m9
"CHINA","CHN",29400020,2018,0.200,0.067,2018m9
"CHINA","CHN",29400020,2019,0.200,0.200,2018m9
"CHINA","CHN",29400060,2018,0.100,0.033,2018m9
"CHINA","CHN",29400060,2019,0.200,0.158,2018m9
"CHINA","CHN",29411010,2018,0.100,0.033,2018m9
"CHINA","CHN",29411010,2019,0.150,0.129,2018m9
"CHINA","CHN",29411020,2018,0.150,0.050,2018m9
"CHINA","CHN",29411020,2019,0.150,0.150,2018m9
